# index  number of sampling vertical levels i j
657 18 3916 799
# k value
1 1.98836
2 1.91926
3 1.75727
4 1.53428
5 1.31819
6 1.21285
9 1.22735
20 1.22822
30 1.21931
40 1.22461
50 1.22276
55 1.23326
60 1.21835
61 1.21045
62 1.24532
63 1.3232
64 1.53428
65 1.75727
# now the complete profile with fillled values
1 1.98836
2 1.91926
3 1.75727
4 1.53428
5 1.31819
6 1.21285
7 1.21768
8 1.22251
9 1.22735
10 1.22743
11 1.22751
12 1.22759
13 1.22766
14 1.22774
15 1.22782
16 1.2279
17 1.22798
18 1.22806
19 1.22814
20 1.22822
21 1.22733
22 1.22644
23 1.22555
24 1.22466
25 1.22376
26 1.22287
27 1.22198
28 1.22109
29 1.2202
30 1.21931
31 1.21984
32 1.22037
33 1.2209
34 1.22143
35 1.22196
36 1.22249
37 1.22302
38 1.22355
39 1.22408
40 1.22461
41 1.22442
42 1.22424
43 1.22406
44 1.22387
45 1.22369
46 1.2235
47 1.22332
48 1.22313
49 1.22295
50 1.22276
51 1.22486
52 1.22696
53 1.22906
54 1.23116
55 1.23326
56 1.23028
57 1.2273
58 1.22431
59 1.22133
60 1.21835
61 1.21045
62 1.24532
63 1.3232
64 1.53428
65 1.75727
