# index  number of sampling vertical levels i j
1161 18 1503 1635
# k value
1 0.660403
2 0.637454
3 0.58365
4 0.509588
5 0.437815
6 0.402829
9 0.407645
20 0.407934
30 0.404975
40 0.406735
50 0.406123
55 0.409608
60 0.404657
61 0.402034
62 0.413616
63 0.43948
64 0.509588
65 0.58365
# now the complete profile with fillled values
1 0.660403
2 0.637454
3 0.58365
4 0.509588
5 0.437815
6 0.402829
7 0.404434
8 0.40604
9 0.407645
10 0.407671
11 0.407698
12 0.407724
13 0.40775
14 0.407777
15 0.407803
16 0.407829
17 0.407855
18 0.407882
19 0.407908
20 0.407934
21 0.407638
22 0.407343
23 0.407047
24 0.406751
25 0.406455
26 0.406159
27 0.405863
28 0.405567
29 0.405271
30 0.404975
31 0.405151
32 0.405327
33 0.405503
34 0.405679
35 0.405855
36 0.406031
37 0.406207
38 0.406383
39 0.406559
40 0.406735
41 0.406674
42 0.406613
43 0.406552
44 0.40649
45 0.406429
46 0.406368
47 0.406306
48 0.406245
49 0.406184
50 0.406123
51 0.40682
52 0.407517
53 0.408214
54 0.408911
55 0.409608
56 0.408618
57 0.407628
58 0.406638
59 0.405647
60 0.404657
61 0.402034
62 0.413616
63 0.43948
64 0.509588
65 0.58365
