# index  number of sampling vertical levels i j
991 18 2132 1381
# k value
1 0.666382
2 0.643225
3 0.588933
4 0.514201
5 0.441779
6 0.406475
9 0.411335
20 0.411627
30 0.408641
40 0.410417
50 0.409799
55 0.413316
60 0.40832
61 0.405673
62 0.41736
63 0.443458
64 0.514201
65 0.588933
# now the complete profile with fillled values
1 0.666382
2 0.643225
3 0.588933
4 0.514201
5 0.441779
6 0.406475
7 0.408095
8 0.409715
9 0.411335
10 0.411362
11 0.411388
12 0.411415
13 0.411441
14 0.411468
15 0.411494
16 0.411521
17 0.411548
18 0.411574
19 0.411601
20 0.411627
21 0.411329
22 0.41103
23 0.410731
24 0.410433
25 0.410134
26 0.409836
27 0.409537
28 0.409238
29 0.40894
30 0.408641
31 0.408819
32 0.408996
33 0.409174
34 0.409352
35 0.409529
36 0.409707
37 0.409884
38 0.410062
39 0.41024
40 0.410417
41 0.410355
42 0.410294
43 0.410232
44 0.41017
45 0.410108
46 0.410046
47 0.409985
48 0.409923
49 0.409861
50 0.409799
51 0.410502
52 0.411206
53 0.411909
54 0.412613
55 0.413316
56 0.412317
57 0.411318
58 0.410319
59 0.40932
60 0.40832
61 0.405673
62 0.41736
63 0.443458
64 0.514201
65 0.588933
