# index  number of sampling vertical levels i j
660 18 1 839
# k value
1 2.92703
2 2.82531
3 2.58684
4 2.25858
5 1.94048
6 1.78541
9 1.80676
20 1.80804
30 1.79492
40 1.80273
50 1.80001
55 1.81546
60 1.79351
61 1.78189
62 1.83322
63 1.94785
64 2.25858
65 2.58684
# now the complete profile with fillled values
1 2.92703
2 2.82531
3 2.58684
4 2.25858
5 1.94048
6 1.78541
7 1.79253
8 1.79964
9 1.80676
10 1.80687
11 1.80699
12 1.80711
13 1.80722
14 1.80734
15 1.80746
16 1.80757
17 1.80769
18 1.80781
19 1.80792
20 1.80804
21 1.80673
22 1.80542
23 1.8041
24 1.80279
25 1.80148
26 1.80017
27 1.79886
28 1.79755
29 1.79624
30 1.79492
31 1.7957
32 1.79648
33 1.79726
34 1.79804
35 1.79882
36 1.7996
37 1.80038
38 1.80117
39 1.80195
40 1.80273
41 1.80245
42 1.80218
43 1.80191
44 1.80164
45 1.80137
46 1.8011
47 1.80082
48 1.80055
49 1.80028
50 1.80001
51 1.8031
52 1.80619
53 1.80928
54 1.81237
55 1.81546
56 1.81107
57 1.80668
58 1.80229
59 1.7979
60 1.79351
61 1.78189
62 1.83322
63 1.94785
64 2.25858
65 2.58684
