# index  number of sampling vertical levels i j
1659 18 2899 2350
# k value
1 0.615275
2 0.593894
3 0.543766
4 0.474765
5 0.407897
6 0.375301
9 0.379789
20 0.380058
30 0.377301
40 0.378941
50 0.37837
55 0.381618
60 0.377005
61 0.374561
62 0.385351
63 0.409448
64 0.474765
65 0.543766
# now the complete profile with fillled values
1 0.615275
2 0.593894
3 0.543766
4 0.474765
5 0.407897
6 0.375301
7 0.376797
8 0.378293
9 0.379789
10 0.379813
11 0.379838
12 0.379862
13 0.379887
14 0.379911
15 0.379936
16 0.37996
17 0.379985
18 0.380009
19 0.380034
20 0.380058
21 0.379782
22 0.379507
23 0.379231
24 0.378955
25 0.37868
26 0.378404
27 0.378128
28 0.377853
29 0.377577
30 0.377301
31 0.377465
32 0.377629
33 0.377793
34 0.377957
35 0.378121
36 0.378285
37 0.378449
38 0.378613
39 0.378777
40 0.378941
41 0.378884
42 0.378827
43 0.37877
44 0.378713
45 0.378656
46 0.378599
47 0.378541
48 0.378484
49 0.378427
50 0.37837
51 0.37902
52 0.379669
53 0.380319
54 0.380968
55 0.381618
56 0.380695
57 0.379773
58 0.37885
59 0.377927
60 0.377005
61 0.374561
62 0.385351
63 0.409448
64 0.474765
65 0.543766
