# index  number of sampling vertical levels i j
747 18 3950 917
# k value
1 2.99213
2 2.88815
3 2.64438
4 2.30882
5 1.98364
6 1.82512
9 1.84694
20 1.84825
30 1.83485
40 1.84282
50 1.84004
55 1.85584
60 1.83341
61 1.82152
62 1.87399
63 1.99118
64 2.30882
65 2.64438
# now the complete profile with fillled values
1 2.99213
2 2.88815
3 2.64438
4 2.30882
5 1.98364
6 1.82512
7 1.83239
8 1.83967
9 1.84694
10 1.84706
11 1.84718
12 1.8473
13 1.84742
14 1.84754
15 1.84766
16 1.84778
17 1.8479
18 1.84801
19 1.84813
20 1.84825
21 1.84691
22 1.84557
23 1.84423
24 1.84289
25 1.84155
26 1.84021
27 1.83887
28 1.83753
29 1.83619
30 1.83485
31 1.83564
32 1.83644
33 1.83724
34 1.83804
35 1.83883
36 1.83963
37 1.84043
38 1.84123
39 1.84202
40 1.84282
41 1.84254
42 1.84227
43 1.84199
44 1.84171
45 1.84143
46 1.84116
47 1.84088
48 1.8406
49 1.84032
50 1.84004
51 1.8432
52 1.84636
53 1.84952
54 1.85268
55 1.85584
56 1.85135
57 1.84686
58 1.84238
59 1.83789
60 1.83341
61 1.82152
62 1.87399
63 1.99118
64 2.30882
65 2.64438
