# index  number of sampling vertical levels i j
214 18 3515 146
# k value
1 0.606393
2 0.58532
3 0.535916
4 0.467911
5 0.402009
6 0.369884
9 0.374306
20 0.374572
30 0.371855
40 0.373471
50 0.372908
55 0.376109
60 0.371563
61 0.369154
62 0.379789
63 0.403537
64 0.467911
65 0.535916
# now the complete profile with fillled values
1 0.606393
2 0.58532
3 0.535916
4 0.467911
5 0.402009
6 0.369884
7 0.371358
8 0.372832
9 0.374306
10 0.37433
11 0.374354
12 0.374379
13 0.374403
14 0.374427
15 0.374451
16 0.374475
17 0.374499
18 0.374523
19 0.374548
20 0.374572
21 0.3743
22 0.374028
23 0.373757
24 0.373485
25 0.373213
26 0.372941
27 0.37267
28 0.372398
29 0.372126
30 0.371855
31 0.372016
32 0.372178
33 0.372339
34 0.372501
35 0.372663
36 0.372824
37 0.372986
38 0.373148
39 0.373309
40 0.373471
41 0.373415
42 0.373358
43 0.373302
44 0.373246
45 0.373189
46 0.373133
47 0.373077
48 0.373021
49 0.372964
50 0.372908
51 0.373548
52 0.374188
53 0.374829
54 0.375469
55 0.376109
56 0.3752
57 0.37429
58 0.373381
59 0.372472
60 0.371563
61 0.369154
62 0.379789
63 0.403537
64 0.467911
65 0.535916
