# index  number of sampling vertical levels i j
1243 18 893 1777
# k value
1 0.65662
2 0.633802
3 0.580306
4 0.506668
5 0.435307
6 0.400521
9 0.40531
20 0.405597
30 0.402655
40 0.404405
50 0.403796
55 0.407262
60 0.402339
61 0.399731
62 0.411246
63 0.436962
64 0.506668
65 0.580306
# now the complete profile with fillled values
1 0.65662
2 0.633802
3 0.580306
4 0.506668
5 0.435307
6 0.400521
7 0.402117
8 0.403714
9 0.40531
10 0.405336
11 0.405362
12 0.405388
13 0.405414
14 0.405441
15 0.405467
16 0.405493
17 0.405519
18 0.405545
19 0.405571
20 0.405597
21 0.405303
22 0.405009
23 0.404715
24 0.404421
25 0.404126
26 0.403832
27 0.403538
28 0.403244
29 0.402949
30 0.402655
31 0.40283
32 0.403005
33 0.40318
34 0.403355
35 0.40353
36 0.403705
37 0.40388
38 0.404055
39 0.40423
40 0.404405
41 0.404344
42 0.404283
43 0.404223
44 0.404162
45 0.404101
46 0.40404
47 0.403979
48 0.403918
49 0.403857
50 0.403796
51 0.404489
52 0.405182
53 0.405876
54 0.406569
55 0.407262
56 0.406277
57 0.405293
58 0.404308
59 0.403324
60 0.402339
61 0.399731
62 0.411246
63 0.436962
64 0.506668
65 0.580306
