# index  number of sampling vertical levels i j
613 18 3907 726
# k value
1 1.62043
2 1.56412
3 1.4321
4 1.25038
5 1.07427
6 0.988423
9 1.00024
20 1.00095
30 0.993689
40 0.998009
50 0.996505
55 1.00506
60 0.992909
61 0.986472
62 1.01489
63 1.07835
64 1.25038
65 1.4321
# now the complete profile with fillled values
1 1.62043
2 1.56412
3 1.4321
4 1.25038
5 1.07427
6 0.988423
7 0.992362
8 0.996301
9 1.00024
10 1.00031
11 1.00037
12 1.00043
13 1.0005
14 1.00056
15 1.00063
16 1.00069
17 1.00076
18 1.00082
19 1.00089
20 1.00095
21 1.00022
22 0.999498
23 0.998772
24 0.998046
25 0.99732
26 0.996594
27 0.995868
28 0.995142
29 0.994416
30 0.993689
31 0.994121
32 0.994553
33 0.994985
34 0.995417
35 0.995849
36 0.996281
37 0.996713
38 0.997145
39 0.997577
40 0.998009
41 0.997858
42 0.997708
43 0.997557
44 0.997407
45 0.997257
46 0.997106
47 0.996956
48 0.996806
49 0.996655
50 0.996505
51 0.998216
52 0.999926
53 1.00164
54 1.00335
55 1.00506
56 1.00263
57 1.0002
58 0.997769
59 0.995339
60 0.992909
61 0.986472
62 1.01489
63 1.07835
64 1.25038
65 1.4321
