# index  number of sampling vertical levels i j
1784 18 2212 2502
# k value
1 0.600906
2 0.580024
3 0.531067
4 0.463678
5 0.398372
6 0.366537
9 0.370919
20 0.371183
30 0.36849
40 0.370092
50 0.369534
55 0.372706
60 0.368201
61 0.365814
62 0.376352
63 0.399886
64 0.463678
65 0.531067
# now the complete profile with fillled values
1 0.600906
2 0.580024
3 0.531067
4 0.463678
5 0.398372
6 0.366537
7 0.367998
8 0.369459
9 0.370919
10 0.370943
11 0.370967
12 0.370991
13 0.371015
14 0.371039
15 0.371063
16 0.371087
17 0.371111
18 0.371135
19 0.371159
20 0.371183
21 0.370913
22 0.370644
23 0.370375
24 0.370106
25 0.369836
26 0.369567
27 0.369298
28 0.369028
29 0.368759
30 0.36849
31 0.36865
32 0.36881
33 0.36897
34 0.369131
35 0.369291
36 0.369451
37 0.369611
38 0.369771
39 0.369931
40 0.370092
41 0.370036
42 0.36998
43 0.369924
44 0.369869
45 0.369813
46 0.369757
47 0.369701
48 0.369646
49 0.36959
50 0.369534
51 0.370168
52 0.370803
53 0.371437
54 0.372071
55 0.372706
56 0.371805
57 0.370904
58 0.370003
59 0.369102
60 0.368201
61 0.365814
62 0.376352
63 0.399886
64 0.463678
65 0.531067
