# index  number of sampling vertical levels i j
992 18 2237 1381
# k value
1 0.668047
2 0.644832
3 0.590405
4 0.515485
5 0.442883
6 0.407491
9 0.412363
20 0.412656
30 0.409662
40 0.411443
50 0.410823
55 0.414349
60 0.409341
61 0.406687
62 0.418403
63 0.444566
64 0.515485
65 0.590405
# now the complete profile with fillled values
1 0.668047
2 0.644832
3 0.590405
4 0.515485
5 0.442883
6 0.407491
7 0.409115
8 0.410739
9 0.412363
10 0.41239
11 0.412416
12 0.412443
13 0.412469
14 0.412496
15 0.412523
16 0.412549
17 0.412576
18 0.412602
19 0.412629
20 0.412656
21 0.412356
22 0.412057
23 0.411758
24 0.411458
25 0.411159
26 0.41086
27 0.41056
28 0.410261
29 0.409962
30 0.409662
31 0.40984
32 0.410018
33 0.410196
34 0.410375
35 0.410553
36 0.410731
37 0.410909
38 0.411087
39 0.411265
40 0.411443
41 0.411381
42 0.411319
43 0.411257
44 0.411195
45 0.411133
46 0.411071
47 0.411009
48 0.410947
49 0.410885
50 0.410823
51 0.411528
52 0.412233
53 0.412939
54 0.413644
55 0.414349
56 0.413347
57 0.412346
58 0.411344
59 0.410342
60 0.409341
61 0.406687
62 0.418403
63 0.444566
64 0.515485
65 0.590405
