# index  number of sampling vertical levels i j
1565 18 2324 2197
# k value
1 0.625395
2 0.603662
3 0.55271
4 0.482574
5 0.414606
6 0.381474
9 0.386035
20 0.386309
30 0.383507
40 0.385174
50 0.384594
55 0.387895
60 0.383206
61 0.380722
62 0.39169
63 0.416182
64 0.482574
65 0.55271
# now the complete profile with fillled values
1 0.625395
2 0.603662
3 0.55271
4 0.482574
5 0.414606
6 0.381474
7 0.382995
8 0.384515
9 0.386035
10 0.38606
11 0.386085
12 0.38611
13 0.386135
14 0.38616
15 0.386185
16 0.38621
17 0.386235
18 0.386259
19 0.386284
20 0.386309
21 0.386029
22 0.385749
23 0.385469
24 0.385188
25 0.384908
26 0.384628
27 0.384348
28 0.384067
29 0.383787
30 0.383507
31 0.383674
32 0.38384
33 0.384007
34 0.384174
35 0.38434
36 0.384507
37 0.384674
38 0.384841
39 0.385007
40 0.385174
41 0.385116
42 0.385058
43 0.385
44 0.384942
45 0.384884
46 0.384826
47 0.384768
48 0.38471
49 0.384652
50 0.384594
51 0.385254
52 0.385914
53 0.386574
54 0.387234
55 0.387895
56 0.386957
57 0.386019
58 0.385081
59 0.384144
60 0.383206
61 0.380722
62 0.39169
63 0.416182
64 0.482574
65 0.55271
