# index  number of sampling vertical levels i j
1893 18 156 2700
# k value
1 2.84606
2 2.74716
3 2.51529
4 2.19611
5 1.8868
6 1.73602
9 1.75678
20 1.75803
30 1.74527
40 1.75286
50 1.75022
55 1.76524
60 1.7439
61 1.7326
62 1.78251
63 1.89397
64 2.19611
65 2.51529
# now the complete profile with fillled values
1 2.84606
2 2.74716
3 2.51529
4 2.19611
5 1.8868
6 1.73602
7 1.74294
8 1.74986
9 1.75678
10 1.75689
11 1.75701
12 1.75712
13 1.75723
14 1.75735
15 1.75746
16 1.75757
17 1.75769
18 1.7578
19 1.75791
20 1.75803
21 1.75675
22 1.75548
23 1.7542
24 1.75293
25 1.75165
26 1.75038
27 1.7491
28 1.74782
29 1.74655
30 1.74527
31 1.74603
32 1.74679
33 1.74755
34 1.74831
35 1.74907
36 1.74983
37 1.75058
38 1.75134
39 1.7521
40 1.75286
41 1.7526
42 1.75233
43 1.75207
44 1.7518
45 1.75154
46 1.75128
47 1.75101
48 1.75075
49 1.75048
50 1.75022
51 1.75322
52 1.75623
53 1.75923
54 1.76224
55 1.76524
56 1.76097
57 1.75671
58 1.75244
59 1.74817
60 1.7439
61 1.7326
62 1.78251
63 1.89397
64 2.19611
65 2.51529
