# index  number of sampling vertical levels i j
1666 18 3548 2421
# k value
1 0.618859
2 0.597354
3 0.546934
4 0.477531
5 0.410274
6 0.377488
9 0.382001
20 0.382272
30 0.379499
40 0.381149
50 0.380575
55 0.383841
60 0.379201
61 0.376743
62 0.387597
63 0.411833
64 0.477531
65 0.546934
# now the complete profile with fillled values
1 0.618859
2 0.597354
3 0.546934
4 0.477531
5 0.410274
6 0.377488
7 0.378992
8 0.380497
9 0.382001
10 0.382026
11 0.382051
12 0.382075
13 0.3821
14 0.382125
15 0.382149
16 0.382174
17 0.382198
18 0.382223
19 0.382248
20 0.382272
21 0.381995
22 0.381718
23 0.38144
24 0.381163
25 0.380886
26 0.380609
27 0.380331
28 0.380054
29 0.379777
30 0.379499
31 0.379664
32 0.379829
33 0.379994
34 0.380159
35 0.380324
36 0.380489
37 0.380654
38 0.380819
39 0.380984
40 0.381149
41 0.381091
42 0.381034
43 0.380977
44 0.380919
45 0.380862
46 0.380804
47 0.380747
48 0.380689
49 0.380632
50 0.380575
51 0.381228
52 0.381881
53 0.382535
54 0.383188
55 0.383841
56 0.382913
57 0.381985
58 0.381057
59 0.380129
60 0.379201
61 0.376743
62 0.387597
63 0.411833
64 0.477531
65 0.546934
