# index  number of sampling vertical levels i j
1268 18 3451 1795
# k value
1 0.653372
2 0.630667
3 0.577435
4 0.504162
5 0.433154
6 0.39854
9 0.403305
20 0.403591
30 0.400663
40 0.402405
50 0.401799
55 0.405247
60 0.400349
61 0.397753
62 0.409212
63 0.4348
64 0.504162
65 0.577435
# now the complete profile with fillled values
1 0.653372
2 0.630667
3 0.577435
4 0.504162
5 0.433154
6 0.39854
7 0.400128
8 0.401717
9 0.403305
10 0.403331
11 0.403357
12 0.403383
13 0.403409
14 0.403435
15 0.403461
16 0.403487
17 0.403513
18 0.403539
19 0.403565
20 0.403591
21 0.403298
22 0.403006
23 0.402713
24 0.40242
25 0.402127
26 0.401835
27 0.401542
28 0.401249
29 0.400956
30 0.400663
31 0.400838
32 0.401012
33 0.401186
34 0.40136
35 0.401534
36 0.401708
37 0.401882
38 0.402057
39 0.402231
40 0.402405
41 0.402344
42 0.402284
43 0.402223
44 0.402162
45 0.402102
46 0.402041
47 0.401981
48 0.40192
49 0.401859
50 0.401799
51 0.402488
52 0.403178
53 0.403868
54 0.404558
55 0.405247
56 0.404268
57 0.403288
58 0.402308
59 0.401329
60 0.400349
61 0.397753
62 0.409212
63 0.4348
64 0.504162
65 0.577435
