# index  number of sampling vertical levels i j
257 18 3443 225
# k value
1 0.612111
2 0.59084
3 0.54097
4 0.472323
5 0.4058
6 0.373372
9 0.377836
20 0.378104
30 0.375361
40 0.376992
50 0.376425
55 0.379655
60 0.375066
61 0.372635
62 0.38337
63 0.407342
64 0.472323
65 0.54097
# now the complete profile with fillled values
1 0.612111
2 0.59084
3 0.54097
4 0.472323
5 0.4058
6 0.373372
7 0.37486
8 0.376348
9 0.377836
10 0.37786
11 0.377884
12 0.377909
13 0.377933
14 0.377958
15 0.377982
16 0.378006
17 0.378031
18 0.378055
19 0.378079
20 0.378104
21 0.377829
22 0.377555
23 0.377281
24 0.377007
25 0.376732
26 0.376458
27 0.376184
28 0.37591
29 0.375635
30 0.375361
31 0.375524
32 0.375687
33 0.37585
34 0.376014
35 0.376177
36 0.37634
37 0.376503
38 0.376666
39 0.376829
40 0.376992
41 0.376936
42 0.376879
43 0.376822
44 0.376765
45 0.376709
46 0.376652
47 0.376595
48 0.376538
49 0.376481
50 0.376425
51 0.377071
52 0.377717
53 0.378363
54 0.379009
55 0.379655
56 0.378738
57 0.37782
58 0.376902
59 0.375984
60 0.375066
61 0.372635
62 0.38337
63 0.407342
64 0.472323
65 0.54097
