# index  number of sampling vertical levels i j
1736 18 1829 2439
# k value
1 0.603188
2 0.582227
3 0.533084
4 0.465439
5 0.399885
6 0.367929
9 0.372328
20 0.372592
30 0.36989
40 0.371497
50 0.370938
55 0.374121
60 0.369599
61 0.367203
62 0.377782
63 0.401404
64 0.465439
65 0.533084
# now the complete profile with fillled values
1 0.603188
2 0.582227
3 0.533084
4 0.465439
5 0.399885
6 0.367929
7 0.369395
8 0.370862
9 0.372328
10 0.372352
11 0.372376
12 0.3724
13 0.372424
14 0.372448
15 0.372472
16 0.372496
17 0.37252
18 0.372544
19 0.372568
20 0.372592
21 0.372322
22 0.372052
23 0.371781
24 0.371511
25 0.371241
26 0.370971
27 0.3707
28 0.37043
29 0.37016
30 0.36989
31 0.37005
32 0.370211
33 0.370372
34 0.370533
35 0.370693
36 0.370854
37 0.371015
38 0.371176
39 0.371336
40 0.371497
41 0.371441
42 0.371385
43 0.371329
44 0.371273
45 0.371217
46 0.371161
47 0.371105
48 0.371049
49 0.370994
50 0.370938
51 0.371574
52 0.372211
53 0.372848
54 0.373485
55 0.374121
56 0.373217
57 0.372312
58 0.371408
59 0.370504
60 0.369599
61 0.367203
62 0.377782
63 0.401404
64 0.465439
65 0.533084
