# index  number of sampling vertical levels i j
1425 18 1515 2013
# k value
1 0.637412
2 0.615261
3 0.56333
4 0.491846
5 0.422573
6 0.388804
9 0.393453
20 0.393732
30 0.390876
40 0.392575
50 0.391984
55 0.395348
60 0.390569
61 0.388037
62 0.399216
63 0.424179
64 0.491846
65 0.56333
# now the complete profile with fillled values
1 0.637412
2 0.615261
3 0.56333
4 0.491846
5 0.422573
6 0.388804
7 0.390354
8 0.391903
9 0.393453
10 0.393478
11 0.393504
12 0.393529
13 0.393555
14 0.39358
15 0.393605
16 0.393631
17 0.393656
18 0.393681
19 0.393707
20 0.393732
21 0.393447
22 0.393161
23 0.392875
24 0.39259
25 0.392304
26 0.392018
27 0.391733
28 0.391447
29 0.391162
30 0.390876
31 0.391046
32 0.391216
33 0.391386
34 0.391556
35 0.391725
36 0.391895
37 0.392065
38 0.392235
39 0.392405
40 0.392575
41 0.392516
42 0.392457
43 0.392398
44 0.392338
45 0.392279
46 0.39222
47 0.392161
48 0.392102
49 0.392043
50 0.391984
51 0.392656
52 0.393329
53 0.394002
54 0.394675
55 0.395348
56 0.394392
57 0.393436
58 0.392481
59 0.391525
60 0.390569
61 0.388037
62 0.399216
63 0.424179
64 0.491846
65 0.56333
