# index  number of sampling vertical levels i j
323 18 1332 429
# k value
1 0.62286
2 0.601215
3 0.550469
4 0.480618
5 0.412926
6 0.379928
9 0.384471
20 0.384743
30 0.381953
40 0.383613
50 0.383035
55 0.386322
60 0.381653
61 0.379178
62 0.390102
63 0.414495
64 0.480618
65 0.550469
# now the complete profile with fillled values
1 0.62286
2 0.601215
3 0.550469
4 0.480618
5 0.412926
6 0.379928
7 0.381442
8 0.382956
9 0.384471
10 0.384495
11 0.38452
12 0.384545
13 0.38457
14 0.384595
15 0.384619
16 0.384644
17 0.384669
18 0.384694
19 0.384719
20 0.384743
21 0.384464
22 0.384185
23 0.383906
24 0.383627
25 0.383348
26 0.383069
27 0.38279
28 0.382511
29 0.382232
30 0.381953
31 0.382119
32 0.382285
33 0.382451
34 0.382617
35 0.382783
36 0.382949
37 0.383115
38 0.383281
39 0.383447
40 0.383613
41 0.383555
42 0.383497
43 0.383439
44 0.383381
45 0.383324
46 0.383266
47 0.383208
48 0.38315
49 0.383093
50 0.383035
51 0.383692
52 0.38435
53 0.385007
54 0.385665
55 0.386322
56 0.385388
57 0.384454
58 0.383521
59 0.382587
60 0.381653
61 0.379178
62 0.390102
63 0.414495
64 0.480618
65 0.550469
