# index  number of sampling vertical levels i j
608 18 3438 768
# k value
1 0.650852
2 0.628234
3 0.575208
4 0.502217
5 0.431483
6 0.397002
9 0.401749
20 0.402034
30 0.399118
40 0.400853
50 0.400249
55 0.403684
60 0.398804
61 0.396219
62 0.407634
63 0.433123
64 0.502217
65 0.575208
# now the complete profile with fillled values
1 0.650852
2 0.628234
3 0.575208
4 0.502217
5 0.431483
6 0.397002
7 0.398585
8 0.400167
9 0.401749
10 0.401775
11 0.401801
12 0.401827
13 0.401853
14 0.401879
15 0.401905
16 0.40193
17 0.401956
18 0.401982
19 0.402008
20 0.402034
21 0.401743
22 0.401451
23 0.401159
24 0.400868
25 0.400576
26 0.400284
27 0.399993
28 0.399701
29 0.399409
30 0.399118
31 0.399291
32 0.399465
33 0.399638
34 0.399812
35 0.399985
36 0.400159
37 0.400332
38 0.400506
39 0.400679
40 0.400853
41 0.400792
42 0.400732
43 0.400671
44 0.400611
45 0.400551
46 0.40049
47 0.40043
48 0.400369
49 0.400309
50 0.400249
51 0.400936
52 0.401623
53 0.40231
54 0.402997
55 0.403684
56 0.402708
57 0.401732
58 0.400756
59 0.39978
60 0.398804
61 0.396219
62 0.407634
63 0.433123
64 0.502217
65 0.575208
