# index  number of sampling vertical levels i j
1786 18 2402 2507
# k value
1 0.597846
2 0.577071
3 0.528363
4 0.461317
5 0.396343
6 0.364671
9 0.369031
20 0.369293
30 0.366614
40 0.368207
50 0.367653
55 0.370808
60 0.366326
61 0.363951
62 0.374436
63 0.39785
64 0.461317
65 0.528363
# now the complete profile with fillled values
1 0.597846
2 0.577071
3 0.528363
4 0.461317
5 0.396343
6 0.364671
7 0.366124
8 0.367577
9 0.369031
10 0.369055
11 0.369078
12 0.369102
13 0.369126
14 0.36915
15 0.369174
16 0.369197
17 0.369221
18 0.369245
19 0.369269
20 0.369293
21 0.369025
22 0.368757
23 0.368489
24 0.368221
25 0.367953
26 0.367685
27 0.367417
28 0.36715
29 0.366882
30 0.366614
31 0.366773
32 0.366932
33 0.367092
34 0.367251
35 0.367411
36 0.36757
37 0.367729
38 0.367889
39 0.368048
40 0.368207
41 0.368152
42 0.368096
43 0.368041
44 0.367985
45 0.36793
46 0.367874
47 0.367819
48 0.367763
49 0.367708
50 0.367653
51 0.368284
52 0.368915
53 0.369546
54 0.370177
55 0.370808
56 0.369912
57 0.369015
58 0.368119
59 0.367222
60 0.366326
61 0.363951
62 0.374436
63 0.39785
64 0.461317
65 0.528363
