# index  number of sampling vertical levels i j
1832 18 2583 2578
# k value
1 0.597408
2 0.576648
3 0.527976
4 0.460979
5 0.396053
6 0.364404
9 0.36876
20 0.369022
30 0.366345
40 0.367937
50 0.367383
55 0.370536
60 0.366058
61 0.363684
62 0.374162
63 0.397558
64 0.460979
65 0.527976
# now the complete profile with fillled values
1 0.597408
2 0.576648
3 0.527976
4 0.460979
5 0.396053
6 0.364404
7 0.365856
8 0.367308
9 0.36876
10 0.368784
11 0.368808
12 0.368832
13 0.368856
14 0.368879
15 0.368903
16 0.368927
17 0.368951
18 0.368974
19 0.368998
20 0.369022
21 0.368754
22 0.368487
23 0.368219
24 0.367951
25 0.367684
26 0.367416
27 0.367148
28 0.366881
29 0.366613
30 0.366345
31 0.366504
32 0.366664
33 0.366823
34 0.366982
35 0.367141
36 0.367301
37 0.36746
38 0.367619
39 0.367778
40 0.367937
41 0.367882
42 0.367827
43 0.367771
44 0.367716
45 0.36766
46 0.367605
47 0.367549
48 0.367494
49 0.367439
50 0.367383
51 0.368014
52 0.368644
53 0.369275
54 0.369906
55 0.370536
56 0.369641
57 0.368745
58 0.367849
59 0.366953
60 0.366058
61 0.363684
62 0.374162
63 0.397558
64 0.460979
65 0.527976
