# index  number of sampling vertical levels i j
1549 18 744 2246
# k value
1 0.625184
2 0.603459
3 0.552524
4 0.482412
5 0.414467
6 0.381346
9 0.385906
20 0.386179
30 0.383378
40 0.385044
50 0.384464
55 0.387764
60 0.383077
61 0.380594
62 0.391558
63 0.416042
64 0.482412
65 0.552524
# now the complete profile with fillled values
1 0.625184
2 0.603459
3 0.552524
4 0.482412
5 0.414467
6 0.381346
7 0.382866
8 0.384386
9 0.385906
10 0.385931
11 0.385955
12 0.38598
13 0.386005
14 0.38603
15 0.386055
16 0.38608
17 0.386105
18 0.38613
19 0.386155
20 0.386179
21 0.385899
22 0.385619
23 0.385339
24 0.385059
25 0.384779
26 0.384499
27 0.384218
28 0.383938
29 0.383658
30 0.383378
31 0.383545
32 0.383711
33 0.383878
34 0.384045
35 0.384211
36 0.384378
37 0.384545
38 0.384711
39 0.384878
40 0.385044
41 0.384986
42 0.384928
43 0.38487
44 0.384812
45 0.384754
46 0.384696
47 0.384638
48 0.38458
49 0.384522
50 0.384464
51 0.385124
52 0.385784
53 0.386444
54 0.387104
55 0.387764
56 0.386827
57 0.385889
58 0.384952
59 0.384015
60 0.383077
61 0.380594
62 0.391558
63 0.416042
64 0.482412
65 0.552524
