# index  number of sampling vertical levels i j
524 18 3795 594
# k value
1 0.639365
2 0.617147
3 0.565057
4 0.493354
5 0.423868
6 0.389996
9 0.394659
20 0.394939
30 0.392074
40 0.393778
50 0.393185
55 0.39656
60 0.391766
61 0.389227
62 0.40044
63 0.425479
64 0.493354
65 0.565057
# now the complete profile with fillled values
1 0.639365
2 0.617147
3 0.565057
4 0.493354
5 0.423868
6 0.389996
7 0.39155
8 0.393105
9 0.394659
10 0.394685
11 0.39471
12 0.394735
13 0.394761
14 0.394786
15 0.394812
16 0.394837
17 0.394863
18 0.394888
19 0.394914
20 0.394939
21 0.394653
22 0.394366
23 0.39408
24 0.393793
25 0.393507
26 0.39322
27 0.392934
28 0.392647
29 0.392361
30 0.392074
31 0.392245
32 0.392415
33 0.392585
34 0.392756
35 0.392926
36 0.393097
37 0.393267
38 0.393438
39 0.393608
40 0.393778
41 0.393719
42 0.39366
43 0.3936
44 0.393541
45 0.393482
46 0.393422
47 0.393363
48 0.393304
49 0.393244
50 0.393185
51 0.39386
52 0.394535
53 0.39521
54 0.395885
55 0.39656
56 0.395601
57 0.394642
58 0.393684
59 0.392725
60 0.391766
61 0.389227
62 0.40044
63 0.425479
64 0.493354
65 0.565057
