# index  number of sampling vertical levels i j
172 18 3667 48
# k value
1 1.56638
2 1.51194
3 1.38433
4 1.20866
5 1.03843
6 0.955448
9 0.966871
20 0.967558
30 0.960539
40 0.964714
50 0.96326
55 0.971528
60 0.959785
61 0.953562
62 0.981033
63 1.04238
64 1.20866
65 1.38433
# now the complete profile with fillled values
1 1.56638
2 1.51194
3 1.38433
4 1.20866
5 1.03843
6 0.955448
7 0.959256
8 0.963064
9 0.966871
10 0.966934
11 0.966996
12 0.967059
13 0.967121
14 0.967183
15 0.967246
16 0.967308
17 0.96737
18 0.967433
19 0.967495
20 0.967558
21 0.966856
22 0.966154
23 0.965452
24 0.96475
25 0.964048
26 0.963346
27 0.962644
28 0.961943
29 0.961241
30 0.960539
31 0.960956
32 0.961374
33 0.961791
34 0.962209
35 0.962626
36 0.963044
37 0.963461
38 0.963879
39 0.964296
40 0.964714
41 0.964568
42 0.964423
43 0.964278
44 0.964132
45 0.963987
46 0.963842
47 0.963696
48 0.963551
49 0.963406
50 0.96326
51 0.964914
52 0.966568
53 0.968221
54 0.969875
55 0.971528
56 0.96918
57 0.966831
58 0.964482
59 0.962133
60 0.959785
61 0.953562
62 0.981033
63 1.04238
64 1.20866
65 1.38433
