# index  number of sampling vertical levels i j
942 18 1606 1318
# k value
1 0.664285
2 0.641201
3 0.58708
4 0.512583
5 0.440389
6 0.405196
9 0.410041
20 0.410332
30 0.407355
40 0.409126
50 0.40851
55 0.412016
60 0.407036
61 0.404397
62 0.416047
63 0.442063
64 0.512583
65 0.58708
# now the complete profile with fillled values
1 0.664285
2 0.641201
3 0.58708
4 0.512583
5 0.440389
6 0.405196
7 0.406811
8 0.408426
9 0.410041
10 0.410067
11 0.410094
12 0.41012
13 0.410147
14 0.410173
15 0.4102
16 0.410226
17 0.410253
18 0.410279
19 0.410306
20 0.410332
21 0.410034
22 0.409737
23 0.409439
24 0.409141
25 0.408844
26 0.408546
27 0.408248
28 0.407951
29 0.407653
30 0.407355
31 0.407532
32 0.40771
33 0.407887
34 0.408064
35 0.408241
36 0.408418
37 0.408595
38 0.408772
39 0.408949
40 0.409126
41 0.409064
42 0.409003
43 0.408941
44 0.408879
45 0.408818
46 0.408756
47 0.408695
48 0.408633
49 0.408571
50 0.40851
51 0.409211
52 0.409912
53 0.410613
54 0.411315
55 0.412016
56 0.41102
57 0.410024
58 0.409028
59 0.408032
60 0.407036
61 0.404397
62 0.416047
63 0.442063
64 0.512583
65 0.58708
