# index  number of sampling vertical levels i j
1010 18 3950 1387
# k value
1 3.18149
2 3.07093
3 2.81173
4 2.45493
5 2.10917
6 1.94062
9 1.96383
20 1.96522
30 1.95096
40 1.95944
50 1.95649
55 1.97329
60 1.94943
61 1.93679
62 1.99259
63 2.11719
64 2.45493
65 2.81173
# now the complete profile with fillled values
1 3.18149
2 3.07093
3 2.81173
4 2.45493
5 2.10917
6 1.94062
7 1.94836
8 1.95609
9 1.96383
10 1.96395
11 1.96408
12 1.96421
13 1.96433
14 1.96446
15 1.96459
16 1.96471
17 1.96484
18 1.96497
19 1.96509
20 1.96522
21 1.96379
22 1.96237
23 1.96094
24 1.95952
25 1.95809
26 1.95667
27 1.95524
28 1.95382
29 1.95239
30 1.95096
31 1.95181
32 1.95266
33 1.95351
34 1.95436
35 1.9552
36 1.95605
37 1.9569
38 1.95775
39 1.9586
40 1.95944
41 1.95915
42 1.95885
43 1.95856
44 1.95826
45 1.95797
46 1.95767
47 1.95738
48 1.95708
49 1.95679
50 1.95649
51 1.95985
52 1.96321
53 1.96657
54 1.96993
55 1.97329
56 1.96851
57 1.96374
58 1.95897
59 1.9542
60 1.94943
61 1.93679
62 1.99259
63 2.11719
64 2.45493
65 2.81173
