# index  number of sampling vertical levels i j
1554 18 1228 2212
# k value
1 0.623435
2 0.601771
3 0.550978
4 0.481062
5 0.413307
6 0.380279
9 0.384826
20 0.385099
30 0.382305
40 0.383967
50 0.383389
55 0.386679
60 0.382005
61 0.379529
62 0.390462
63 0.414878
64 0.481062
65 0.550978
# now the complete profile with fillled values
1 0.623435
2 0.601771
3 0.550978
4 0.481062
5 0.413307
6 0.380279
7 0.381795
8 0.38331
9 0.384826
10 0.384851
11 0.384875
12 0.3849
13 0.384925
14 0.38495
15 0.384975
16 0.385
17 0.385024
18 0.385049
19 0.385074
20 0.385099
21 0.38482
22 0.38454
23 0.384261
24 0.383981
25 0.383702
26 0.383423
27 0.383143
28 0.382864
29 0.382585
30 0.382305
31 0.382472
32 0.382638
33 0.382804
34 0.38297
35 0.383136
36 0.383302
37 0.383469
38 0.383635
39 0.383801
40 0.383967
41 0.383909
42 0.383851
43 0.383794
44 0.383736
45 0.383678
46 0.38362
47 0.383562
48 0.383504
49 0.383446
50 0.383389
51 0.384047
52 0.384705
53 0.385363
54 0.386021
55 0.386679
56 0.385744
57 0.38481
58 0.383875
59 0.38294
60 0.382005
61 0.379529
62 0.390462
63 0.414878
64 0.481062
65 0.550978
