# index  number of sampling vertical levels i j
1718 18 176 2602
# k value
1 0.655274
2 0.632503
3 0.579117
4 0.50563
5 0.434415
6 0.3997
9 0.404479
20 0.404766
30 0.40183
40 0.403577
50 0.402969
55 0.406427
60 0.401515
61 0.398912
62 0.410404
63 0.436066
64 0.50563
65 0.579117
# now the complete profile with fillled values
1 0.655274
2 0.632503
3 0.579117
4 0.50563
5 0.434415
6 0.3997
7 0.401293
8 0.402886
9 0.404479
10 0.404505
11 0.404531
12 0.404557
13 0.404584
14 0.40461
15 0.404636
16 0.404662
17 0.404688
18 0.404714
19 0.40474
20 0.404766
21 0.404473
22 0.404179
23 0.403885
24 0.403592
25 0.403298
26 0.403004
27 0.402711
28 0.402417
29 0.402124
30 0.40183
31 0.402005
32 0.402179
33 0.402354
34 0.402529
35 0.402703
36 0.402878
37 0.403053
38 0.403227
39 0.403402
40 0.403577
41 0.403516
42 0.403455
43 0.403394
44 0.403333
45 0.403273
46 0.403212
47 0.403151
48 0.40309
49 0.403029
50 0.402969
51 0.40366
52 0.404352
53 0.405044
54 0.405736
55 0.406427
56 0.405445
57 0.404462
58 0.40348
59 0.402497
60 0.401515
61 0.398912
62 0.410404
63 0.436066
64 0.50563
65 0.579117
