# index  number of sampling vertical levels i j
188 18 1067 223
# k value
1 0.602769
2 0.581823
3 0.532714
4 0.465115
5 0.399607
6 0.367673
9 0.372069
20 0.372333
30 0.369633
40 0.371239
50 0.37068
55 0.373861
60 0.369342
61 0.366948
62 0.377519
63 0.401126
64 0.465115
65 0.532714
# now the complete profile with fillled values
1 0.602769
2 0.581823
3 0.532714
4 0.465115
5 0.399607
6 0.367673
7 0.369139
8 0.370604
9 0.372069
10 0.372093
11 0.372117
12 0.372141
13 0.372165
14 0.372189
15 0.372213
16 0.372237
17 0.372261
18 0.372285
19 0.372309
20 0.372333
21 0.372063
22 0.371793
23 0.371523
24 0.371253
25 0.370983
26 0.370713
27 0.370443
28 0.370173
29 0.369903
30 0.369633
31 0.369793
32 0.369954
33 0.370114
34 0.370275
35 0.370436
36 0.370596
37 0.370757
38 0.370918
39 0.371078
40 0.371239
41 0.371183
42 0.371127
43 0.371071
44 0.371015
45 0.370959
46 0.370904
47 0.370848
48 0.370792
49 0.370736
50 0.37068
51 0.371316
52 0.371952
53 0.372589
54 0.373225
55 0.373861
56 0.372958
57 0.372054
58 0.37115
59 0.370246
60 0.369342
61 0.366948
62 0.377519
63 0.401126
64 0.465115
65 0.532714
