# index  number of sampling vertical levels i j
1048 18 3468 1452
# k value
1 0.667747
2 0.644542
3 0.59014
4 0.515254
5 0.442684
6 0.407308
9 0.412178
20 0.41247
30 0.409478
40 0.411258
50 0.410639
55 0.414163
60 0.409157
61 0.406504
62 0.418215
63 0.444366
64 0.515254
65 0.59014
# now the complete profile with fillled values
1 0.667747
2 0.644542
3 0.59014
4 0.515254
5 0.442684
6 0.407308
7 0.408931
8 0.410555
9 0.412178
10 0.412205
11 0.412231
12 0.412258
13 0.412284
14 0.412311
15 0.412338
16 0.412364
17 0.412391
18 0.412417
19 0.412444
20 0.41247
21 0.412171
22 0.411872
23 0.411573
24 0.411274
25 0.410974
26 0.410675
27 0.410376
28 0.410077
29 0.409778
30 0.409478
31 0.409656
32 0.409834
33 0.410012
34 0.41019
35 0.410368
36 0.410546
37 0.410724
38 0.410902
39 0.41108
40 0.411258
41 0.411196
42 0.411134
43 0.411072
44 0.41101
45 0.410948
46 0.410886
47 0.410824
48 0.410763
49 0.410701
50 0.410639
51 0.411344
52 0.412048
53 0.412753
54 0.413458
55 0.414163
56 0.413162
57 0.412161
58 0.411159
59 0.410158
60 0.409157
61 0.406504
62 0.418215
63 0.444366
64 0.515254
65 0.59014
