# index  number of sampling vertical levels i j
865 18 2758 1188
# k value
1 0.663915
2 0.640843
3 0.586753
4 0.512297
5 0.440143
6 0.404971
9 0.409812
20 0.410103
30 0.407128
40 0.408898
50 0.408282
55 0.411786
60 0.406809
61 0.404171
62 0.415815
63 0.441816
64 0.512297
65 0.586753
# now the complete profile with fillled values
1 0.663915
2 0.640843
3 0.586753
4 0.512297
5 0.440143
6 0.404971
7 0.406584
8 0.408198
9 0.409812
10 0.409839
11 0.409865
12 0.409892
13 0.409918
14 0.409945
15 0.409971
16 0.409997
17 0.410024
18 0.41005
19 0.410077
20 0.410103
21 0.409806
22 0.409508
23 0.409211
24 0.408913
25 0.408616
26 0.408318
27 0.408021
28 0.407723
29 0.407426
30 0.407128
31 0.407305
32 0.407482
33 0.407659
34 0.407836
35 0.408013
36 0.40819
37 0.408367
38 0.408544
39 0.408721
40 0.408898
41 0.408836
42 0.408775
43 0.408713
44 0.408651
45 0.40859
46 0.408528
47 0.408467
48 0.408405
49 0.408343
50 0.408282
51 0.408983
52 0.409684
53 0.410384
54 0.411085
55 0.411786
56 0.410791
57 0.409795
58 0.4088
59 0.407804
60 0.406809
61 0.404171
62 0.415815
63 0.441816
64 0.512297
65 0.586753
