# index  number of sampling vertical levels i j
1890 18 3805 2700
# k value
1 2.94978
2 2.84727
3 2.60695
4 2.27614
5 1.95556
6 1.79929
9 1.8208
20 1.82209
30 1.80888
40 1.81674
50 1.814
55 1.82957
60 1.80746
61 1.79574
62 1.84747
63 1.96299
64 2.27614
65 2.60695
# now the complete profile with fillled values
1 2.94978
2 2.84727
3 2.60695
4 2.27614
5 1.95556
6 1.79929
7 1.80646
8 1.81363
9 1.8208
10 1.82092
11 1.82104
12 1.82115
13 1.82127
14 1.82139
15 1.82151
16 1.82162
17 1.82174
18 1.82186
19 1.82198
20 1.82209
21 1.82077
22 1.81945
23 1.81813
24 1.81681
25 1.81548
26 1.81416
27 1.81284
28 1.81152
29 1.8102
30 1.80888
31 1.80966
32 1.81045
33 1.81123
34 1.81202
35 1.81281
36 1.81359
37 1.81438
38 1.81517
39 1.81595
40 1.81674
41 1.81646
42 1.81619
43 1.81592
44 1.81564
45 1.81537
46 1.8151
47 1.81482
48 1.81455
49 1.81427
50 1.814
51 1.81711
52 1.82023
53 1.82334
54 1.82646
55 1.82957
56 1.82515
57 1.82072
58 1.8163
59 1.81188
60 1.80746
61 1.79574
62 1.84747
63 1.96299
64 2.27614
65 2.60695
