# index  number of sampling vertical levels i j
1686 18 1247 2399
# k value
1 0.526488
2 0.508192
3 0.465298
4 0.406254
5 0.349036
6 0.321144
9 0.324984
20 0.325214
30 0.322855
40 0.324258
50 0.32377
55 0.326549
60 0.322602
61 0.32051
62 0.329744
63 0.350363
64 0.406254
65 0.465298
# now the complete profile with fillled values
1 0.526488
2 0.508192
3 0.465298
4 0.406254
5 0.349036
6 0.321144
7 0.322424
8 0.323704
9 0.324984
10 0.325005
11 0.325026
12 0.325047
13 0.325068
14 0.325088
15 0.325109
16 0.32513
17 0.325151
18 0.325172
19 0.325193
20 0.325214
21 0.324978
22 0.324742
23 0.324507
24 0.324271
25 0.324035
26 0.323799
27 0.323563
28 0.323327
29 0.323091
30 0.322855
31 0.322995
32 0.323136
33 0.323276
34 0.323416
35 0.323557
36 0.323697
37 0.323837
38 0.323978
39 0.324118
40 0.324258
41 0.32421
42 0.324161
43 0.324112
44 0.324063
45 0.324014
46 0.323965
47 0.323916
48 0.323868
49 0.323819
50 0.32377
51 0.324326
52 0.324881
53 0.325437
54 0.325993
55 0.326549
56 0.325759
57 0.32497
58 0.324181
59 0.323391
60 0.322602
61 0.32051
62 0.329744
63 0.350363
64 0.406254
65 0.465298
