# index  number of sampling vertical levels i j
1776 18 1451 2512
# k value
1 0.594391
2 0.573736
3 0.525309
4 0.458651
5 0.394053
6 0.362563
9 0.366898
20 0.367158
30 0.364495
40 0.366079
50 0.365528
55 0.368665
60 0.364209
61 0.361848
62 0.372272
63 0.39555
64 0.458651
65 0.525309
# now the complete profile with fillled values
1 0.594391
2 0.573736
3 0.525309
4 0.458651
5 0.394053
6 0.362563
7 0.364008
8 0.365453
9 0.366898
10 0.366922
11 0.366945
12 0.366969
13 0.366993
14 0.367016
15 0.36704
16 0.367064
17 0.367087
18 0.367111
19 0.367135
20 0.367158
21 0.366892
22 0.366626
23 0.366359
24 0.366093
25 0.365827
26 0.36556
27 0.365294
28 0.365028
29 0.364761
30 0.364495
31 0.364653
32 0.364812
33 0.36497
34 0.365129
35 0.365287
36 0.365446
37 0.365604
38 0.365762
39 0.365921
40 0.366079
41 0.366024
42 0.365969
43 0.365914
44 0.365859
45 0.365803
46 0.365748
47 0.365693
48 0.365638
49 0.365583
50 0.365528
51 0.366155
52 0.366783
53 0.36741
54 0.368038
55 0.368665
56 0.367774
57 0.366883
58 0.365991
59 0.3651
60 0.364209
61 0.361848
62 0.372272
63 0.39555
64 0.458651
65 0.525309
