# index  number of sampling vertical levels i j
880 18 1 1230
# k value
1 3.71436
2 3.58528
3 3.28267
4 2.86611
5 2.46244
6 2.26566
9 2.29275
20 2.29438
30 2.27773
40 2.28763
50 2.28419
55 2.30379
60 2.27595
61 2.26119
62 2.32633
63 2.4718
64 2.86611
65 3.28267
# now the complete profile with fillled values
1 3.71436
2 3.58528
3 3.28267
4 2.86611
5 2.46244
6 2.26566
7 2.27469
8 2.28372
9 2.29275
10 2.2929
11 2.29305
12 2.29319
13 2.29334
14 2.29349
15 2.29364
16 2.29379
17 2.29393
18 2.29408
19 2.29423
20 2.29438
21 2.29271
22 2.29105
23 2.28939
24 2.28772
25 2.28606
26 2.28439
27 2.28273
28 2.28106
29 2.2794
30 2.27773
31 2.27872
32 2.27971
33 2.2807
34 2.28169
35 2.28268
36 2.28367
37 2.28466
38 2.28565
39 2.28664
40 2.28763
41 2.28729
42 2.28695
43 2.2866
44 2.28626
45 2.28591
46 2.28557
47 2.28522
48 2.28488
49 2.28453
50 2.28419
51 2.28811
52 2.29203
53 2.29595
54 2.29987
55 2.30379
56 2.29822
57 2.29265
58 2.28709
59 2.28152
60 2.27595
61 2.26119
62 2.32633
63 2.4718
64 2.86611
65 3.28267
