# index  number of sampling vertical levels i j
1347 18 2540 1890
# k value
1 0.646233
2 0.623776
3 0.571126
4 0.498653
5 0.428421
6 0.394185
9 0.398898
20 0.399181
30 0.396285
40 0.398008
50 0.397408
55 0.400819
60 0.395974
61 0.393407
62 0.404741
63 0.430049
64 0.498653
65 0.571126
# now the complete profile with fillled values
1 0.646233
2 0.623776
3 0.571126
4 0.498653
5 0.428421
6 0.394185
7 0.395756
8 0.397327
9 0.398898
10 0.398924
11 0.398949
12 0.398975
13 0.399001
14 0.399027
15 0.399052
16 0.399078
17 0.399104
18 0.39913
19 0.399155
20 0.399181
21 0.398891
22 0.398602
23 0.398312
24 0.398023
25 0.397733
26 0.397444
27 0.397154
28 0.396864
29 0.396575
30 0.396285
31 0.396458
32 0.39663
33 0.396802
34 0.396974
35 0.397147
36 0.397319
37 0.397491
38 0.397663
39 0.397836
40 0.398008
41 0.397948
42 0.397888
43 0.397828
44 0.397768
45 0.397708
46 0.397648
47 0.397588
48 0.397528
49 0.397468
50 0.397408
51 0.39809
52 0.398773
53 0.399455
54 0.400137
55 0.400819
56 0.39985
57 0.398881
58 0.397912
59 0.396943
60 0.395974
61 0.393407
62 0.404741
63 0.430049
64 0.498653
65 0.571126
