# index  number of sampling vertical levels i j
1381 18 1512 1950
# k value
1 0.643399
2 0.62104
3 0.568621
4 0.496466
5 0.426542
6 0.392456
9 0.397149
20 0.39743
30 0.394548
40 0.396262
50 0.395665
55 0.399062
60 0.394238
61 0.391682
62 0.402966
63 0.428163
64 0.496466
65 0.568621
# now the complete profile with fillled values
1 0.643399
2 0.62104
3 0.568621
4 0.496466
5 0.426542
6 0.392456
7 0.394021
8 0.395585
9 0.397149
10 0.397174
11 0.3972
12 0.397226
13 0.397251
14 0.397277
15 0.397302
16 0.397328
17 0.397354
18 0.397379
19 0.397405
20 0.39743
21 0.397142
22 0.396854
23 0.396566
24 0.396277
25 0.395989
26 0.395701
27 0.395412
28 0.395124
29 0.394836
30 0.394548
31 0.394719
32 0.394891
33 0.395062
34 0.395233
35 0.395405
36 0.395576
37 0.395748
38 0.395919
39 0.396091
40 0.396262
41 0.396203
42 0.396143
43 0.396083
44 0.396024
45 0.395964
46 0.395904
47 0.395845
48 0.395785
49 0.395725
50 0.395665
51 0.396345
52 0.397024
53 0.397703
54 0.398382
55 0.399062
56 0.398097
57 0.397132
58 0.396167
59 0.395202
60 0.394238
61 0.391682
62 0.402966
63 0.428163
64 0.496466
65 0.568621
