# index  number of sampling vertical levels i j
242 18 2022 321
# k value
1 0.609969
2 0.588772
3 0.539077
4 0.470671
5 0.40438
6 0.372065
9 0.376514
20 0.376781
30 0.374048
40 0.375673
50 0.375107
55 0.378327
60 0.373754
61 0.371331
62 0.382028
63 0.405917
64 0.470671
65 0.539077
# now the complete profile with fillled values
1 0.609969
2 0.588772
3 0.539077
4 0.470671
5 0.40438
6 0.372065
7 0.373548
8 0.375031
9 0.376514
10 0.376538
11 0.376562
12 0.376587
13 0.376611
14 0.376635
15 0.376659
16 0.376684
17 0.376708
18 0.376732
19 0.376757
20 0.376781
21 0.376507
22 0.376234
23 0.375961
24 0.375688
25 0.375414
26 0.375141
27 0.374868
28 0.374594
29 0.374321
30 0.374048
31 0.37421
32 0.374373
33 0.374535
34 0.374698
35 0.374861
36 0.375023
37 0.375186
38 0.375348
39 0.375511
40 0.375673
41 0.375617
42 0.37556
43 0.375504
44 0.375447
45 0.37539
46 0.375334
47 0.375277
48 0.375221
49 0.375164
50 0.375107
51 0.375751
52 0.376395
53 0.377039
54 0.377683
55 0.378327
56 0.377412
57 0.376498
58 0.375583
59 0.374669
60 0.373754
61 0.371331
62 0.382028
63 0.405917
64 0.470671
65 0.539077
