# index  number of sampling vertical levels i j
451 18 920 597
# k value
1 0.636427
2 0.614311
3 0.562459
4 0.491086
5 0.42192
6 0.388204
9 0.392845
20 0.393124
30 0.390272
40 0.391968
50 0.391378
55 0.394737
60 0.389966
61 0.387437
62 0.398599
63 0.423524
64 0.491086
65 0.562459
# now the complete profile with fillled values
1 0.636427
2 0.614311
3 0.562459
4 0.491086
5 0.42192
6 0.388204
7 0.389751
8 0.391298
9 0.392845
10 0.39287
11 0.392896
12 0.392921
13 0.392946
14 0.392972
15 0.392997
16 0.393022
17 0.393048
18 0.393073
19 0.393098
20 0.393124
21 0.392839
22 0.392553
23 0.392268
24 0.391983
25 0.391698
26 0.391413
27 0.391128
28 0.390842
29 0.390557
30 0.390272
31 0.390442
32 0.390611
33 0.390781
34 0.390951
35 0.39112
36 0.39129
37 0.391459
38 0.391629
39 0.391799
40 0.391968
41 0.391909
42 0.39185
43 0.391791
44 0.391732
45 0.391673
46 0.391614
47 0.391555
48 0.391496
49 0.391437
50 0.391378
51 0.39205
52 0.392722
53 0.393393
54 0.394065
55 0.394737
56 0.393783
57 0.392829
58 0.391874
59 0.39092
60 0.389966
61 0.387437
62 0.398599
63 0.423524
64 0.491086
65 0.562459
