# index  number of sampling vertical levels i j
1806 18 214 2700
# k value
1 2.79724
2 2.70003
3 2.47213
4 2.15843
5 1.85443
6 1.70624
9 1.72664
20 1.72787
30 1.71533
40 1.72279
50 1.72019
55 1.73496
60 1.71399
61 1.70287
62 1.75193
63 1.86148
64 2.15843
65 2.47213
# now the complete profile with fillled values
1 2.79724
2 2.70003
3 2.47213
4 2.15843
5 1.85443
6 1.70624
7 1.71304
8 1.71984
9 1.72664
10 1.72675
11 1.72686
12 1.72698
13 1.72709
14 1.7272
15 1.72731
16 1.72742
17 1.72753
18 1.72764
19 1.72776
20 1.72787
21 1.72661
22 1.72536
23 1.72411
24 1.72285
25 1.7216
26 1.72035
27 1.71909
28 1.71784
29 1.71659
30 1.71533
31 1.71608
32 1.71682
33 1.71757
34 1.71832
35 1.71906
36 1.71981
37 1.72055
38 1.7213
39 1.72204
40 1.72279
41 1.72253
42 1.72227
43 1.72201
44 1.72175
45 1.72149
46 1.72123
47 1.72097
48 1.72071
49 1.72045
50 1.72019
51 1.72315
52 1.7261
53 1.72905
54 1.732
55 1.73496
56 1.73076
57 1.72657
58 1.72237
59 1.71818
60 1.71399
61 1.70287
62 1.75193
63 1.86148
64 2.15843
65 2.47213
