# index  number of sampling vertical levels i j
1516 18 1822 2132
# k value
1 0.630366
2 0.60846
3 0.557103
4 0.48641
5 0.417902
6 0.384507
9 0.389104
20 0.38938
30 0.386555
40 0.388236
50 0.387651
55 0.390978
60 0.386252
61 0.383748
62 0.394803
63 0.41949
64 0.48641
65 0.557103
# now the complete profile with fillled values
1 0.630366
2 0.60846
3 0.557103
4 0.48641
5 0.417902
6 0.384507
7 0.386039
8 0.387571
9 0.389104
10 0.389129
11 0.389154
12 0.389179
13 0.389204
14 0.389229
15 0.389254
16 0.38928
17 0.389305
18 0.38933
19 0.389355
20 0.38938
21 0.389098
22 0.388815
23 0.388533
24 0.38825
25 0.387968
26 0.387685
27 0.387403
28 0.38712
29 0.386838
30 0.386555
31 0.386723
32 0.386891
33 0.387059
34 0.387227
35 0.387395
36 0.387563
37 0.387732
38 0.3879
39 0.388068
40 0.388236
41 0.388177
42 0.388119
43 0.38806
44 0.388002
45 0.387943
46 0.387885
47 0.387826
48 0.387768
49 0.387709
50 0.387651
51 0.388316
52 0.388982
53 0.389647
54 0.390312
55 0.390978
56 0.390033
57 0.389088
58 0.388142
59 0.387197
60 0.386252
61 0.383748
62 0.394803
63 0.41949
64 0.48641
65 0.557103
