# index  number of sampling vertical levels i j
1374 18 808 1978
# k value
1 0.644146
2 0.621762
3 0.569282
4 0.497043
5 0.427038
6 0.392912
9 0.39761
20 0.397892
30 0.395006
40 0.396723
50 0.396125
55 0.399525
60 0.394696
61 0.392137
62 0.403434
63 0.428661
64 0.497043
65 0.569282
# now the complete profile with fillled values
1 0.644146
2 0.621762
3 0.569282
4 0.497043
5 0.427038
6 0.392912
7 0.394478
8 0.396044
9 0.39761
10 0.397636
11 0.397661
12 0.397687
13 0.397713
14 0.397738
15 0.397764
16 0.39779
17 0.397815
18 0.397841
19 0.397867
20 0.397892
21 0.397604
22 0.397315
23 0.397026
24 0.396738
25 0.396449
26 0.396161
27 0.395872
28 0.395583
29 0.395295
30 0.395006
31 0.395178
32 0.395349
33 0.395521
34 0.395693
35 0.395864
36 0.396036
37 0.396208
38 0.39638
39 0.396551
40 0.396723
41 0.396663
42 0.396603
43 0.396544
44 0.396484
45 0.396424
46 0.396364
47 0.396305
48 0.396245
49 0.396185
50 0.396125
51 0.396805
52 0.397485
53 0.398165
54 0.398845
55 0.399525
56 0.398559
57 0.397593
58 0.396628
59 0.395662
60 0.394696
61 0.392137
62 0.403434
63 0.428661
64 0.497043
65 0.569282
