# index  number of sampling vertical levels i j
33 18 3016 1
# k value
1 1.2403
2 1.1972
3 1.09615
4 0.957057
5 0.822261
6 0.756553
9 0.765599
20 0.766142
30 0.760584
40 0.76389
50 0.762739
55 0.769286
60 0.759987
61 0.75506
62 0.776812
63 0.825387
64 0.957057
65 1.09615
# now the complete profile with fillled values
1 1.2403
2 1.1972
3 1.09615
4 0.957057
5 0.822261
6 0.756553
7 0.759568
8 0.762583
9 0.765599
10 0.765648
11 0.765697
12 0.765747
13 0.765796
14 0.765846
15 0.765895
16 0.765944
17 0.765994
18 0.766043
19 0.766093
20 0.766142
21 0.765586
22 0.76503
23 0.764475
24 0.763919
25 0.763363
26 0.762807
27 0.762252
28 0.761696
29 0.76114
30 0.760584
31 0.760915
32 0.761245
33 0.761576
34 0.761907
35 0.762237
36 0.762568
37 0.762898
38 0.763229
39 0.76356
40 0.76389
41 0.763775
42 0.76366
43 0.763545
44 0.76343
45 0.763315
46 0.7632
47 0.763085
48 0.762969
49 0.762854
50 0.762739
51 0.764049
52 0.765358
53 0.766667
54 0.767977
55 0.769286
56 0.767426
57 0.765566
58 0.763707
59 0.761847
60 0.759987
61 0.75506
62 0.776812
63 0.825387
64 0.957057
65 1.09615
