# index  number of sampling vertical levels i j
1003 18 3369 1383
# k value
1 0.666058
2 0.642912
3 0.588647
4 0.513951
5 0.441564
6 0.406278
9 0.411136
20 0.411427
30 0.408443
40 0.410218
50 0.4096
55 0.413116
60 0.408122
61 0.405476
62 0.417158
63 0.443243
64 0.513951
65 0.588647
# now the complete profile with fillled values
1 0.666058
2 0.642912
3 0.588647
4 0.513951
5 0.441564
6 0.406278
7 0.407897
8 0.409516
9 0.411136
10 0.411162
11 0.411189
12 0.411215
13 0.411242
14 0.411268
15 0.411295
16 0.411321
17 0.411348
18 0.411374
19 0.411401
20 0.411427
21 0.411129
22 0.41083
23 0.410532
24 0.410234
25 0.409935
26 0.409637
27 0.409338
28 0.40904
29 0.408741
30 0.408443
31 0.40862
32 0.408798
33 0.408975
34 0.409153
35 0.409331
36 0.409508
37 0.409686
38 0.409863
39 0.410041
40 0.410218
41 0.410156
42 0.410095
43 0.410033
44 0.409971
45 0.409909
46 0.409847
47 0.409786
48 0.409724
49 0.409662
50 0.4096
51 0.410303
52 0.411006
53 0.41171
54 0.412413
55 0.413116
56 0.412117
57 0.411118
58 0.41012
59 0.409121
60 0.408122
61 0.405476
62 0.417158
63 0.443243
64 0.513951
65 0.588647
