# index  number of sampling vertical levels i j
167 18 3234 121
# k value
1 0.597595
2 0.576829
3 0.528141
4 0.461123
5 0.396177
6 0.364517
9 0.368876
20 0.369137
30 0.36646
40 0.368053
50 0.367498
55 0.370652
60 0.366172
61 0.363798
62 0.374279
63 0.397682
64 0.461123
65 0.528141
# now the complete profile with fillled values
1 0.597595
2 0.576829
3 0.528141
4 0.461123
5 0.396177
6 0.364517
7 0.36597
8 0.367423
9 0.368876
10 0.3689
11 0.368923
12 0.368947
13 0.368971
14 0.368995
15 0.369018
16 0.369042
17 0.369066
18 0.36909
19 0.369114
20 0.369137
21 0.36887
22 0.368602
23 0.368334
24 0.368066
25 0.367799
26 0.367531
27 0.367263
28 0.366995
29 0.366728
30 0.36646
31 0.366619
32 0.366778
33 0.366938
34 0.367097
35 0.367256
36 0.367415
37 0.367575
38 0.367734
39 0.367893
40 0.368053
41 0.367997
42 0.367942
43 0.367886
44 0.367831
45 0.367775
46 0.36772
47 0.367664
48 0.367609
49 0.367553
50 0.367498
51 0.368129
52 0.36876
53 0.369391
54 0.370022
55 0.370652
56 0.369756
57 0.36886
58 0.367964
59 0.367068
60 0.366172
61 0.363798
62 0.374279
63 0.397682
64 0.461123
65 0.528141
