# index  number of sampling vertical levels i j
1910 18 1653 2685
# k value
1 0.574687
2 0.554717
3 0.507896
4 0.443446
5 0.38099
6 0.350544
9 0.354735
20 0.354987
30 0.352412
40 0.353944
50 0.353411
55 0.356444
60 0.352135
61 0.349852
62 0.359931
63 0.382438
64 0.443446
65 0.507896
# now the complete profile with fillled values
1 0.574687
2 0.554717
3 0.507896
4 0.443446
5 0.38099
6 0.350544
7 0.351941
8 0.353338
9 0.354735
10 0.354758
11 0.354781
12 0.354804
13 0.354827
14 0.35485
15 0.354873
16 0.354896
17 0.354918
18 0.354941
19 0.354964
20 0.354987
21 0.35473
22 0.354472
23 0.354215
24 0.353957
25 0.3537
26 0.353442
27 0.353185
28 0.352927
29 0.35267
30 0.352412
31 0.352565
32 0.352718
33 0.352872
34 0.353025
35 0.353178
36 0.353331
37 0.353484
38 0.353637
39 0.353791
40 0.353944
41 0.35389
42 0.353837
43 0.353784
44 0.353731
45 0.353677
46 0.353624
47 0.353571
48 0.353517
49 0.353464
50 0.353411
51 0.354017
52 0.354624
53 0.355231
54 0.355837
55 0.356444
56 0.355582
57 0.354721
58 0.353859
59 0.352997
60 0.352135
61 0.349852
62 0.359931
63 0.382438
64 0.443446
65 0.507896
