# index  number of sampling vertical levels i j
1338 18 1613 1886
# k value
1 0.651451
2 0.628813
3 0.575738
4 0.50268
5 0.431881
6 0.397368
9 0.402119
20 0.402405
30 0.399486
40 0.401222
50 0.400617
55 0.404056
60 0.399172
61 0.396584
62 0.408009
63 0.433522
64 0.50268
65 0.575738
# now the complete profile with fillled values
1 0.651451
2 0.628813
3 0.575738
4 0.50268
5 0.431881
6 0.397368
7 0.398952
8 0.400536
9 0.402119
10 0.402145
11 0.402171
12 0.402197
13 0.402223
14 0.402249
15 0.402275
16 0.402301
17 0.402327
18 0.402353
19 0.402379
20 0.402405
21 0.402113
22 0.401821
23 0.401529
24 0.401237
25 0.400945
26 0.400653
27 0.400361
28 0.400069
29 0.399777
30 0.399486
31 0.399659
32 0.399833
33 0.400006
34 0.40018
35 0.400354
36 0.400527
37 0.400701
38 0.400875
39 0.401048
40 0.401222
41 0.401161
42 0.401101
43 0.401041
44 0.40098
45 0.40092
46 0.400859
47 0.400799
48 0.400738
49 0.400678
50 0.400617
51 0.401305
52 0.401993
53 0.402681
54 0.403368
55 0.404056
56 0.403079
57 0.402102
58 0.401125
59 0.400149
60 0.399172
61 0.396584
62 0.408009
63 0.433522
64 0.50268
65 0.575738
