# index  number of sampling vertical levels i j
1842 18 3479 2683
# k value
1 1.96084
2 1.8927
3 1.73295
4 1.51305
5 1.29994
6 1.19606
9 1.21036
20 1.21122
30 1.20244
40 1.20766
50 1.20584
55 1.21619
60 1.20149
61 1.1937
62 1.22809
63 1.30488
64 1.51305
65 1.73295
# now the complete profile with fillled values
1 1.96084
2 1.8927
3 1.73295
4 1.51305
5 1.29994
6 1.19606
7 1.20083
8 1.2056
9 1.21036
10 1.21044
11 1.21052
12 1.2106
13 1.21068
14 1.21075
15 1.21083
16 1.21091
17 1.21099
18 1.21107
19 1.21114
20 1.21122
21 1.21034
22 1.20946
23 1.20859
24 1.20771
25 1.20683
26 1.20595
27 1.20507
28 1.20419
29 1.20331
30 1.20244
31 1.20296
32 1.20348
33 1.204
34 1.20453
35 1.20505
36 1.20557
37 1.20609
38 1.20662
39 1.20714
40 1.20766
41 1.20748
42 1.2073
43 1.20712
44 1.20693
45 1.20675
46 1.20657
47 1.20639
48 1.20621
49 1.20602
50 1.20584
51 1.20791
52 1.20998
53 1.21205
54 1.21412
55 1.21619
56 1.21325
57 1.21031
58 1.20737
59 1.20443
60 1.20149
61 1.1937
62 1.22809
63 1.30488
64 1.51305
65 1.73295
