# index  number of sampling vertical levels i j
37 18 3367 1
# k value
1 1.98739
2 1.91833
3 1.75641
4 1.53353
5 1.31754
6 1.21226
9 1.22675
20 1.22762
30 1.21872
40 1.22401
50 1.22217
55 1.23266
60 1.21776
61 1.20987
62 1.24472
63 1.32255
64 1.53353
65 1.75641
# now the complete profile with fillled values
1 1.98739
2 1.91833
3 1.75641
4 1.53353
5 1.31754
6 1.21226
7 1.21709
8 1.22192
9 1.22675
10 1.22683
11 1.22691
12 1.22699
13 1.22707
14 1.22715
15 1.22723
16 1.22731
17 1.22738
18 1.22746
19 1.22754
20 1.22762
21 1.22673
22 1.22584
23 1.22495
24 1.22406
25 1.22317
26 1.22228
27 1.22139
28 1.2205
29 1.21961
30 1.21872
31 1.21925
32 1.21978
33 1.22031
34 1.22084
35 1.22137
36 1.2219
37 1.22242
38 1.22295
39 1.22348
40 1.22401
41 1.22383
42 1.22365
43 1.22346
44 1.22328
45 1.22309
46 1.22291
47 1.22272
48 1.22254
49 1.22235
50 1.22217
51 1.22427
52 1.22637
53 1.22846
54 1.23056
55 1.23266
56 1.22968
57 1.2267
58 1.22372
59 1.22074
60 1.21776
61 1.20987
62 1.24472
63 1.32255
64 1.53353
65 1.75641
