# index  number of sampling vertical levels i j
104 18 1458 126
# k value
1 0.596185
2 0.575467
3 0.526895
4 0.460035
5 0.395242
6 0.363657
9 0.368005
20 0.368266
30 0.365595
40 0.367184
50 0.366631
55 0.369778
60 0.365308
61 0.36294
62 0.373395
63 0.396744
64 0.460035
65 0.526895
# now the complete profile with fillled values
1 0.596185
2 0.575467
3 0.526895
4 0.460035
5 0.395242
6 0.363657
7 0.365107
8 0.366556
9 0.368005
10 0.368029
11 0.368053
12 0.368076
13 0.3681
14 0.368124
15 0.368148
16 0.368171
17 0.368195
18 0.368219
19 0.368243
20 0.368266
21 0.367999
22 0.367732
23 0.367465
24 0.367198
25 0.366931
26 0.366664
27 0.366396
28 0.366129
29 0.365862
30 0.365595
31 0.365754
32 0.365913
33 0.366072
34 0.366231
35 0.366389
36 0.366548
37 0.366707
38 0.366866
39 0.367025
40 0.367184
41 0.367129
42 0.367073
43 0.367018
44 0.366963
45 0.366907
46 0.366852
47 0.366797
48 0.366741
49 0.366686
50 0.366631
51 0.36726
52 0.36789
53 0.368519
54 0.369148
55 0.369778
56 0.368884
57 0.36799
58 0.367096
59 0.366202
60 0.365308
61 0.36294
62 0.373395
63 0.396744
64 0.460035
65 0.526895
