# index  number of sampling vertical levels i j
1585 18 34 2414
# k value
1 1.31306
2 1.26743
3 1.16046
4 1.0132
5 0.870498
6 0.800935
9 0.810511
20 0.811086
30 0.805202
40 0.808702
50 0.807484
55 0.814415
60 0.80457
61 0.799354
62 0.822382
63 0.873806
64 1.0132
65 1.16046
# now the complete profile with fillled values
1 1.31306
2 1.26743
3 1.16046
4 1.0132
5 0.870498
6 0.800935
7 0.804127
8 0.807319
9 0.810511
10 0.810563
11 0.810615
12 0.810668
13 0.81072
14 0.810772
15 0.810825
16 0.810877
17 0.810929
18 0.810981
19 0.811034
20 0.811086
21 0.810498
22 0.809909
23 0.809321
24 0.808733
25 0.808144
26 0.807556
27 0.806967
28 0.806379
29 0.805791
30 0.805202
31 0.805552
32 0.805902
33 0.806252
34 0.806602
35 0.806952
36 0.807302
37 0.807652
38 0.808002
39 0.808352
40 0.808702
41 0.80858
42 0.808458
43 0.808337
44 0.808215
45 0.808093
46 0.807971
47 0.807849
48 0.807727
49 0.807606
50 0.807484
51 0.80887
52 0.810256
53 0.811642
54 0.813028
55 0.814415
56 0.812446
57 0.810477
58 0.808508
59 0.806539
60 0.80457
61 0.799354
62 0.822382
63 0.873806
64 1.0132
65 1.16046
