# index  number of sampling vertical levels i j
1080 18 2236 1507
# k value
1 0.665788
2 0.642651
3 0.588408
4 0.513742
5 0.441385
6 0.406113
9 0.410969
20 0.41126
30 0.408277
40 0.410052
50 0.409434
55 0.412948
60 0.407956
61 0.405312
62 0.416988
63 0.443063
64 0.513742
65 0.588408
# now the complete profile with fillled values
1 0.665788
2 0.642651
3 0.588408
4 0.513742
5 0.441385
6 0.406113
7 0.407732
8 0.40935
9 0.410969
10 0.410995
11 0.411022
12 0.411048
13 0.411075
14 0.411101
15 0.411128
16 0.411154
17 0.411181
18 0.411207
19 0.411234
20 0.41126
21 0.410962
22 0.410664
23 0.410365
24 0.410067
25 0.409769
26 0.40947
27 0.409172
28 0.408874
29 0.408575
30 0.408277
31 0.408454
32 0.408632
33 0.408809
34 0.408987
35 0.409164
36 0.409342
37 0.409519
38 0.409697
39 0.409874
40 0.410052
41 0.40999
42 0.409928
43 0.409866
44 0.409804
45 0.409743
46 0.409681
47 0.409619
48 0.409557
49 0.409496
50 0.409434
51 0.410137
52 0.410839
53 0.411542
54 0.412245
55 0.412948
56 0.41195
57 0.410951
58 0.409953
59 0.408955
60 0.407956
61 0.405312
62 0.416988
63 0.443063
64 0.513742
65 0.588408
