# index  number of sampling vertical levels i j
158 18 2402 191
# k value
1 0.602701
2 0.581757
3 0.532654
4 0.465063
5 0.399562
6 0.367632
9 0.372027
20 0.372291
30 0.369591
40 0.371197
50 0.370638
55 0.373819
60 0.369301
61 0.366906
62 0.377477
63 0.40108
64 0.465063
65 0.532654
# now the complete profile with fillled values
1 0.602701
2 0.581757
3 0.532654
4 0.465063
5 0.399562
6 0.367632
7 0.369097
8 0.370562
9 0.372027
10 0.372051
11 0.372075
12 0.372099
13 0.372123
14 0.372147
15 0.372171
16 0.372195
17 0.372219
18 0.372243
19 0.372267
20 0.372291
21 0.372021
22 0.371751
23 0.371481
24 0.371211
25 0.370941
26 0.370671
27 0.370401
28 0.370131
29 0.369861
30 0.369591
31 0.369751
32 0.369912
33 0.370073
34 0.370233
35 0.370394
36 0.370555
37 0.370715
38 0.370876
39 0.371037
40 0.371197
41 0.371141
42 0.371085
43 0.371029
44 0.370974
45 0.370918
46 0.370862
47 0.370806
48 0.37075
49 0.370694
50 0.370638
51 0.371274
52 0.37191
53 0.372547
54 0.373183
55 0.373819
56 0.372916
57 0.372012
58 0.371108
59 0.370204
60 0.369301
61 0.366906
62 0.377477
63 0.40108
64 0.465063
65 0.532654
