# index  number of sampling vertical levels i j
1099 18 3950 1547
# k value
1 3.15147
2 3.04195
3 2.78519
4 2.43177
5 2.08927
6 1.92231
9 1.9453
20 1.94668
30 1.93255
40 1.94095
50 1.93803
55 1.95466
60 1.93104
61 1.91852
62 1.97379
63 2.09721
64 2.43177
65 2.78519
# now the complete profile with fillled values
1 3.15147
2 3.04195
3 2.78519
4 2.43177
5 2.08927
6 1.92231
7 1.92997
8 1.93763
9 1.9453
10 1.94542
11 1.94555
12 1.94567
13 1.9458
14 1.94592
15 1.94605
16 1.94617
17 1.9463
18 1.94642
19 1.94655
20 1.94668
21 1.94526
22 1.94385
23 1.94244
24 1.94103
25 1.93962
26 1.9382
27 1.93679
28 1.93538
29 1.93397
30 1.93255
31 1.93339
32 1.93423
33 1.93507
34 1.93591
35 1.93675
36 1.93759
37 1.93843
38 1.93927
39 1.94011
40 1.94095
41 1.94066
42 1.94037
43 1.94008
44 1.93978
45 1.93949
46 1.9392
47 1.93891
48 1.93861
49 1.93832
50 1.93803
51 1.94136
52 1.94468
53 1.94801
54 1.95134
55 1.95466
56 1.94994
57 1.94521
58 1.94049
59 1.93576
60 1.93104
61 1.91852
62 1.97379
63 2.09721
64 2.43177
65 2.78519
