# index  number of sampling vertical levels i j
27 18 2476 6
# k value
1 0.613154
2 0.591846
3 0.541891
4 0.473128
5 0.406491
6 0.374008
9 0.378479
20 0.378748
30 0.376001
40 0.377635
50 0.377066
55 0.380302
60 0.375705
61 0.37327
62 0.384023
63 0.408036
64 0.473128
65 0.541891
# now the complete profile with fillled values
1 0.613154
2 0.591846
3 0.541891
4 0.473128
5 0.406491
6 0.374008
7 0.375498
8 0.376989
9 0.378479
10 0.378504
11 0.378528
12 0.378553
13 0.378577
14 0.378602
15 0.378626
16 0.37865
17 0.378675
18 0.378699
19 0.378724
20 0.378748
21 0.378473
22 0.378199
23 0.377924
24 0.377649
25 0.377374
26 0.3771
27 0.376825
28 0.37655
29 0.376275
30 0.376001
31 0.376164
32 0.376327
33 0.376491
34 0.376654
35 0.376818
36 0.376981
37 0.377145
38 0.377308
39 0.377471
40 0.377635
41 0.377578
42 0.377521
43 0.377464
44 0.377407
45 0.37735
46 0.377293
47 0.377237
48 0.37718
49 0.377123
50 0.377066
51 0.377713
52 0.37836
53 0.379008
54 0.379655
55 0.380302
56 0.379383
57 0.378464
58 0.377544
59 0.376625
60 0.375705
61 0.37327
62 0.384023
63 0.408036
64 0.473128
65 0.541891
