# index  number of sampling vertical levels i j
735 18 2957 990
# k value
1 0.655343
2 0.632569
3 0.579177
4 0.505683
5 0.43446
6 0.399742
9 0.404521
20 0.404808
30 0.401872
40 0.403619
50 0.40301
55 0.40647
60 0.401556
61 0.398953
62 0.410446
63 0.436112
64 0.505683
65 0.579177
# now the complete profile with fillled values
1 0.655343
2 0.632569
3 0.579177
4 0.505683
5 0.43446
6 0.399742
7 0.401335
8 0.402928
9 0.404521
10 0.404547
11 0.404573
12 0.4046
13 0.404626
14 0.404652
15 0.404678
16 0.404704
17 0.40473
18 0.404756
19 0.404782
20 0.404808
21 0.404515
22 0.404221
23 0.403927
24 0.403634
25 0.40334
26 0.403046
27 0.402753
28 0.402459
29 0.402165
30 0.401872
31 0.402046
32 0.402221
33 0.402396
34 0.402571
35 0.402745
36 0.40292
37 0.403095
38 0.403269
39 0.403444
40 0.403619
41 0.403558
42 0.403497
43 0.403436
44 0.403375
45 0.403315
46 0.403254
47 0.403193
48 0.403132
49 0.403071
50 0.40301
51 0.403702
52 0.404394
53 0.405086
54 0.405778
55 0.40647
56 0.405487
57 0.404504
58 0.403522
59 0.402539
60 0.401556
61 0.398953
62 0.410446
63 0.436112
64 0.505683
65 0.579177
