# index  number of sampling vertical levels i j
1206 18 1608 1697
# k value
1 0.659685
2 0.636761
3 0.583014
4 0.509033
5 0.437339
6 0.402391
9 0.407202
20 0.407491
30 0.404535
40 0.406293
50 0.405681
55 0.409163
60 0.404217
61 0.401596
62 0.413166
63 0.439001
64 0.509033
65 0.583014
# now the complete profile with fillled values
1 0.659685
2 0.636761
3 0.583014
4 0.509033
5 0.437339
6 0.402391
7 0.403994
8 0.405598
9 0.407202
10 0.407228
11 0.407254
12 0.40728
13 0.407307
14 0.407333
15 0.407359
16 0.407385
17 0.407412
18 0.407438
19 0.407464
20 0.407491
21 0.407195
22 0.406899
23 0.406604
24 0.406308
25 0.406013
26 0.405717
27 0.405421
28 0.405126
29 0.40483
30 0.404535
31 0.40471
32 0.404886
33 0.405062
34 0.405238
35 0.405414
36 0.40559
37 0.405765
38 0.405941
39 0.406117
40 0.406293
41 0.406232
42 0.40617
43 0.406109
44 0.406048
45 0.405987
46 0.405926
47 0.405864
48 0.405803
49 0.405742
50 0.405681
51 0.406377
52 0.407074
53 0.40777
54 0.408466
55 0.409163
56 0.408174
57 0.407184
58 0.406195
59 0.405206
60 0.404217
61 0.401596
62 0.413166
63 0.439001
64 0.509033
65 0.583014
