# index  number of sampling vertical levels i j
237 18 1536 313
# k value
1 0.608918
2 0.587758
3 0.538148
4 0.46986
5 0.403683
6 0.371424
9 0.375865
20 0.376132
30 0.373403
40 0.375026
50 0.374461
55 0.377676
60 0.37311
61 0.370691
62 0.381371
63 0.405218
64 0.46986
65 0.538148
# now the complete profile with fillled values
1 0.608918
2 0.587758
3 0.538148
4 0.46986
5 0.403683
6 0.371424
7 0.372905
8 0.374385
9 0.375865
10 0.375889
11 0.375914
12 0.375938
13 0.375962
14 0.375986
15 0.376011
16 0.376035
17 0.376059
18 0.376083
19 0.376108
20 0.376132
21 0.375859
22 0.375586
23 0.375313
24 0.375041
25 0.374768
26 0.374495
27 0.374222
28 0.373949
29 0.373676
30 0.373403
31 0.373566
32 0.373728
33 0.37389
34 0.374053
35 0.374215
36 0.374377
37 0.37454
38 0.374702
39 0.374864
40 0.375026
41 0.37497
42 0.374913
43 0.374857
44 0.3748
45 0.374744
46 0.374687
47 0.374631
48 0.374574
49 0.374518
50 0.374461
51 0.375104
52 0.375747
53 0.37639
54 0.377033
55 0.377676
56 0.376762
57 0.375849
58 0.374936
59 0.374023
60 0.37311
61 0.370691
62 0.381371
63 0.405218
64 0.46986
65 0.538148
