# index  number of sampling vertical levels i j
332 18 2222 442
# k value
1 0.621228
2 0.59964
3 0.549027
4 0.479358
5 0.411844
6 0.378933
9 0.383463
20 0.383735
30 0.380952
40 0.382607
50 0.382031
55 0.38531
60 0.380653
61 0.378185
62 0.38908
63 0.413409
64 0.479358
65 0.549027
# now the complete profile with fillled values
1 0.621228
2 0.59964
3 0.549027
4 0.479358
5 0.411844
6 0.378933
7 0.380443
8 0.381953
9 0.383463
10 0.383488
11 0.383513
12 0.383537
13 0.383562
14 0.383587
15 0.383612
16 0.383636
17 0.383661
18 0.383686
19 0.383711
20 0.383735
21 0.383457
22 0.383179
23 0.3829
24 0.382622
25 0.382343
26 0.382065
27 0.381787
28 0.381508
29 0.38123
30 0.380952
31 0.381117
32 0.381283
33 0.381448
34 0.381614
35 0.38178
36 0.381945
37 0.382111
38 0.382276
39 0.382442
40 0.382607
41 0.38255
42 0.382492
43 0.382435
44 0.382377
45 0.382319
46 0.382262
47 0.382204
48 0.382146
49 0.382089
50 0.382031
51 0.382687
52 0.383343
53 0.383998
54 0.384654
55 0.38531
56 0.384379
57 0.383447
58 0.382516
59 0.381584
60 0.380653
61 0.378185
62 0.38908
63 0.413409
64 0.479358
65 0.549027
