# index  number of sampling vertical levels i j
590 18 1613 813
# k value
1 0.646727
2 0.624253
3 0.571562
4 0.499034
5 0.428748
6 0.394486
9 0.399203
20 0.399486
30 0.396588
40 0.398312
50 0.397712
55 0.401126
60 0.396277
61 0.393708
62 0.40505
63 0.430378
64 0.499034
65 0.571562
# now the complete profile with fillled values
1 0.646727
2 0.624253
3 0.571562
4 0.499034
5 0.428748
6 0.394486
7 0.396059
8 0.397631
9 0.399203
10 0.399229
11 0.399254
12 0.39928
13 0.399306
14 0.399332
15 0.399357
16 0.399383
17 0.399409
18 0.399435
19 0.39946
20 0.399486
21 0.399196
22 0.398907
23 0.398617
24 0.398327
25 0.398037
26 0.397747
27 0.397458
28 0.397168
29 0.396878
30 0.396588
31 0.396761
32 0.396933
33 0.397105
34 0.397278
35 0.39745
36 0.397623
37 0.397795
38 0.397967
39 0.39814
40 0.398312
41 0.398252
42 0.398192
43 0.398132
44 0.398072
45 0.398012
46 0.397952
47 0.397892
48 0.397832
49 0.397772
50 0.397712
51 0.398395
52 0.399077
53 0.39976
54 0.400443
55 0.401126
56 0.400156
57 0.399186
58 0.398216
59 0.397247
60 0.396277
61 0.393708
62 0.40505
63 0.430378
64 0.499034
65 0.571562
