# index  number of sampling vertical levels i j
1814 18 907 2618
# k value
1 0.63288
2 0.610887
3 0.559325
4 0.48835
5 0.419569
6 0.38604
9 0.390656
20 0.390933
30 0.388097
40 0.389784
50 0.389197
55 0.392537
60 0.387792
61 0.385278
62 0.396378
63 0.421163
64 0.48835
65 0.559325
# now the complete profile with fillled values
1 0.63288
2 0.610887
3 0.559325
4 0.48835
5 0.419569
6 0.38604
7 0.387579
8 0.389117
9 0.390656
10 0.390681
11 0.390706
12 0.390731
13 0.390757
14 0.390782
15 0.390807
16 0.390832
17 0.390857
18 0.390883
19 0.390908
20 0.390933
21 0.390649
22 0.390366
23 0.390082
24 0.389799
25 0.389515
26 0.389232
27 0.388948
28 0.388664
29 0.388381
30 0.388097
31 0.388266
32 0.388435
33 0.388603
34 0.388772
35 0.388941
36 0.389109
37 0.389278
38 0.389447
39 0.389615
40 0.389784
41 0.389725
42 0.389667
43 0.389608
44 0.389549
45 0.38949
46 0.389432
47 0.389373
48 0.389314
49 0.389256
50 0.389197
51 0.389865
52 0.390533
53 0.391201
54 0.391869
55 0.392537
56 0.391588
57 0.390639
58 0.38969
59 0.388741
60 0.387792
61 0.385278
62 0.396378
63 0.421163
64 0.48835
65 0.559325
