# index  number of sampling vertical levels i j
1515 18 1722 2134
# k value
1 0.635834
2 0.613738
3 0.561935
4 0.490629
5 0.421527
6 0.387842
9 0.392479
20 0.392757
30 0.389908
40 0.391603
50 0.391013
55 0.394369
60 0.389602
61 0.387076
62 0.398228
63 0.423129
64 0.490629
65 0.561935
# now the complete profile with fillled values
1 0.635834
2 0.613738
3 0.561935
4 0.490629
5 0.421527
6 0.387842
7 0.389388
8 0.390933
9 0.392479
10 0.392504
11 0.39253
12 0.392555
13 0.39258
14 0.392606
15 0.392631
16 0.392656
17 0.392682
18 0.392707
19 0.392732
20 0.392757
21 0.392473
22 0.392188
23 0.391903
24 0.391618
25 0.391333
26 0.391048
27 0.390763
28 0.390478
29 0.390193
30 0.389908
31 0.390078
32 0.390247
33 0.390417
34 0.390586
35 0.390756
36 0.390925
37 0.391095
38 0.391264
39 0.391434
40 0.391603
41 0.391544
42 0.391485
43 0.391426
44 0.391367
45 0.391308
46 0.391249
47 0.39119
48 0.391131
49 0.391072
50 0.391013
51 0.391684
52 0.392356
53 0.393027
54 0.393698
55 0.394369
56 0.393416
57 0.392462
58 0.391509
59 0.390556
60 0.389602
61 0.387076
62 0.398228
63 0.423129
64 0.490629
65 0.561935
