# index  number of sampling vertical levels i j
532 18 234 675
# k value
1 0.644419
2 0.622026
3 0.569523
4 0.497254
5 0.427219
6 0.393079
9 0.397779
20 0.398061
30 0.395173
40 0.396891
50 0.396293
55 0.399695
60 0.394863
61 0.392303
62 0.403605
63 0.428843
64 0.497254
65 0.569523
# now the complete profile with fillled values
1 0.644419
2 0.622026
3 0.569523
4 0.497254
5 0.427219
6 0.393079
7 0.394646
8 0.396212
9 0.397779
10 0.397804
11 0.39783
12 0.397856
13 0.397881
14 0.397907
15 0.397933
16 0.397958
17 0.397984
18 0.39801
19 0.398035
20 0.398061
21 0.397772
22 0.397483
23 0.397195
24 0.396906
25 0.396617
26 0.396328
27 0.39604
28 0.395751
29 0.395462
30 0.395173
31 0.395345
32 0.395517
33 0.395689
34 0.39586
35 0.396032
36 0.396204
37 0.396376
38 0.396547
39 0.396719
40 0.396891
41 0.396831
42 0.396771
43 0.396712
44 0.396652
45 0.396592
46 0.396532
47 0.396472
48 0.396413
49 0.396353
50 0.396293
51 0.396973
52 0.397654
53 0.398334
54 0.399014
55 0.399695
56 0.398728
57 0.397762
58 0.396796
59 0.395829
60 0.394863
61 0.392303
62 0.403605
63 0.428843
64 0.497254
65 0.569523
